ID,subject,phenomenon,sub_subject,Correct.sentence,Wrong.sentence,Label,URL,Generated
6,Adpositional Constituent,6. Pronominal Adverbs,Opeenvolgend of los van elkaar?,Daarnaast zijn we verplicht de startdatum te melden.,Daar zijn we verplicht de startdatum naast te melden.,,,Manual
6,Adpositional Constituent,6. Pronominal Adverbs,Opeenvolgend of los van elkaar?,Daarnaast willen we niet in de spits rijden. ,Daar willen we naast niet in de spits rijden.,,,Manual
6,Adpositional Constituent,6. Pronominal Adverbs,Opeenvolgend of los van elkaar?,Nergens vind je de datum op.,Nergens op vind je de datum.,,,Manual
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,In de groep zei hij dat het GOAL-project zijn leven heeft gered. Ervoor zat hij in een diepe put.,In de groep zei hij dat het GOAL-project zijn leven heeft gered. Er zat hij voor in een diepe put.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,"Er zijn teksten voorgedragen, er is prachtig gemusiceerd. Daarna zijn we met naaste familie en vrienden naar het strand gegaan.",Daar zijn we met naaste familie en vrienden na naar het strand gegaan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Na afloop van de nacompetitiewedstrijd ... gingen spelers van de twee clubs met elkaar op de vuist. Daarop mengden verschillende toeschouwers zich in de vechtpartij.,Na afloop van de nacompetitiewedstrijd gingen spelers van de twee clubs met elkaar op de vuist. Daar mengden verschillende toeschouwers zich op in de vechtpartij.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Kortrijk Weide ligt centraal in de stad. Daarom kozen we voor die locatie.,Kortrijk Weide ligt centraal in de stad.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Vanaf vrijdag krijgt de zon weer meer ruimte en neemt de wind ook wat af. Hierdoor zal het geleidelijk weer iets warmer worden.,Vanaf vrijdag krijgt de zon weer meer ruimte en neemt de wind ook wat af.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Waarom heb je geen klacht ingediend?,Waar heb je geen klacht om ingediend?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,"Zo adviseert de raad om speelgoed, vloeren en kussenslopen elke dag schoon te maken. Daarnaast moeten kinderen ook elke keer hun handen wassen wanneer ze uit de zandbak komen.","Zo adviseert de raad om speelgoed, vloeren en kussenslopen elke dag schoon te maken.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Ergens haalde hij de moed vandaan om het toch te doen.,Ergens vandaan haalde hij de moed om het toch te doen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,"Nergens kon je ... op klikken of scrollen, of er begon een reclamefilmpje te spelen.",Nergens op kon je klikken of scrollen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Door de tranen kon ik niet meer lezen. Overal kwam snot uit.,Overal uit kwam snot.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Waar ga je naartoe?,Waarnaartoe ga je?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Waar wil je naartoe?,Waarnaartoe wil je?,,,Manual
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Waar ga je heen?,Waarheen ga je?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,[Er is] een 2.306 meter lange tunnel. Daar moeten we doorheen.,Daardoorheen moeten we.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Wie was die man? Waar kwam hij vandaan?,Waarvandaan kwam hij?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,"Biologisch is nu nog een niche, ook in het denken van mensen, en daar moeten we uit.",Daaruit moeten we.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15936793453283360,ANS
6,Adpositional Constituent,6. Pronominal Adverbs,Op de eerste zinsplaats,Waar komen de mensen vandaan?,Waarvandaan komen de mensen?,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij zei dat hij de kraanvogels graag wilde fotograferen.,Hij zei dat hij de kraanvogels wilde graag fotograferen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050102lingtopic,ANS
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij zei dat hij de kraanvogels graag wilde fotograferen.,Hij zei dat hij graag wilde de kraanvogels fotograferen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050102lingtopic,ANS
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij zei dat hij de kraanvogels graag wilde fotograferen.,Hij zei dat hij de kraanvogels had willen graag fotograferen,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij zei dat hij de kraanvogels graag wilde fotograferen.,Hij zei dat hij wilde graag de kraanvogels fotograferen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050102lingtopic,ANS
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze was dat boek gaan lezen omdat ze gehoopt had er iets uit te leren.,Ze was dat boek gaan lezen omdat ze er iets uit had hopen te leren.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050102lingtopic,ANS
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ik had gehoopt dat Dick dat artikel intussen aan de redactie had geprobeerd door te sturen.,Ik had gehoopt dat Dick dat artikel intussen had geprobeerd aan de redactie door te sturen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050102lingtopic,ANS
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ik had gehoopt dat Dick dat artikel intussen aan de redactie had proberen door te sturen.,Ik had gehoopt dat Dick dat artikel intussen had proberen aan de redactie door te sturen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050102lingtopic,ANS
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ik zag hoe Bregje de bal door de opening probeerde te krijgen,Ik zag hoe Bregje de bal probeerde door de opening te krijgen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050102lingtopic,ANS
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze zeggen dat hij toen pas merkte een fout gemaakt te hebben.,Ze zeggen dat hij toen pas een fout gemaakt merkte te hebben.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050102lingtopic,ANS
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij vertelde dat hij de vogels wilde observeren.,Hij vertelde dat hij de vogels wilde graag observeren.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij dacht dat hij de oplossing had gevonden.,Hij dacht dat hij had de oplossing gevonden.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze hoopte dat ze de wedstrijd zou winnen.,Ze hoopte dat ze de zou winnen wedstrijd.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij geloofde dat hij zijn doel kon bereiken.,Hij geloofde dat hij kon bereiken zijn doel.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij besefte dat hij zijn fout moest toegeven.,Hij besefte dat hij zijn moest toegeven fout.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij realiseerde zich dat hij zijn boek was vergeten.,Hij realiseerde zich dat hij zijn was vergeten boek.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij wist dat hij zijn documenten moest organiseren.,Hij wist dat hij moest organiseren zijn documenten.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze hoorde dat ze haar afspraak moest verzetten.,Ze hoorde dat ze moest verzetten haar afspraak.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij realiseerde zich dat hij een fout had gemaakt.,Hij realiseerde zich dat hij had gemaakt een fout.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze begreep dat ze haar huiswerk had gedaan.,Ze begreep dat ze had gedaan haar huiswerk.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze merkte dat ze haar sleutels had laten liggen.,Ze merkte dat ze had laten liggen haar sleutels.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij besefte dat hij zijn tijd had verspild.,Hij besefte dat hij had verspild zijn tijd.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze wist dat ze haar tas had laten staan.,Ze wist dat ze had laten staan haar tas.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij begreep dat hij zijn doel had bereikt.,Hij begreep dat hij had bereikt zijn doel.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij merkte dat hij zijn afspraak was vergeten.,Hij merkte dat hij was vergeten zijn afspraak.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze wist dat ze haar spullen moest pakken.,Ze wist dat ze moest pakken haar spullen.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij hoorde dat hij zijn presentatie moest voorbereiden.,Hij hoorde dat hij moest voorbereiden zijn presentatie.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze dacht dat ze haar sleutels had verloren.,Ze dacht dat ze had verloren haar sleutels.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze wist dat ze haar huiswerk moest maken.,Ze wist dat ze moest maken haar huiswerk.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze hoorde dat ze naar huis moest komen.,Ze hoorde dat ze moest komen naar huis.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij verwachtte dat hij de deadline zou halen.,Hij verwachtte dat hij zou halen de deadline.,,,Manual
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij vertelde dat hij snel zijn nieuwe auto wilde rijden.,Hij vertelde dat hij wilde snel zijn nieuwe auto rijden.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze vond dat ze een goeie presentatie had geven.,Ze dacht dat ze had goed haar presentatie geven.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ik besloot dat ik vandaag mijn huiswerk graag wilde afmaken.,Ik besloot dat ik wilde graag vandaag mijn huiswerk afmaken.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij realiseerde zich dat hij zijn verjaardag graag wilde vieren,Hij realiseerde zich dat hij wilde graag zijn verjaardag vieren.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze begreep dat ze haar diploma graag wilde behalen.,Ze begreep dat ze wilde graag haar diploma behalen.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ik herinnerde me dat ik die film graag wilde zien.,Ik herinnerde me dat ik wilde graag die film zien.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij dacht dat hij zijn huis graag wilde verkopen.,Hij dacht dat hij wilde graag zijn huis verkopen.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze realiseerde zich dat ze haar vakantie graag wilde plannen.,Ze realiseerde zich dat ze wilde graag haar vakantie plannen.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ik wist dat ik dit jaar graag wilde reizen.,Ik wist dat ik wilde graag dit jaar reizen.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij begreep dat hij zijn ouders graag wilde bezoeken.,Hij begreep dat hij wilde graag zijn ouders bezoeken.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze vertelde dat ze morgen graag met haar vrienden wilde afspreken.,Ze vertelde dat ze wilde morgen graag met haar vrienden afspreken.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij merkte op dat hij deze zomer graag naar het strand wilde gaan.,Hij merkte op dat hij wilde deze zomer graag naar het strand gaan.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ik herinner me dat ik gisteren graag een film wilde kijken.,Ik herinner me dat ik wilde gisteren graag een film kijken.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze realiseerde zich dat ze vanavond graag uit eten wilde gaan.,Ze realiseerde zich dat ze wilde vanavond graag uit eten gaan.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij bedacht dat hij volgende week graag naar het concert wilde gaan.,Hij bedacht dat hij wilde volgende week graag naar het concert gaan.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze begreep dat ze in de vakantie graag nieuwe gerechten wilde leren koken.,Ze begreep dat ze wilde in de vakantie graag nieuwe gerechten leren koken.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ik realiseerde me dat ik in de ochtend graag wilde gaan sporten.,Ik realiseerde me dat ik wilde in de ochtend graag gaan sporten.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij zei dat hij vanmiddag graag zijn boek wilde lezen.,Hij zei dat hij wilde vanmiddag graag zijn boek lezen.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Ze besloot dat ze dit weekend graag een wandeling wilde maken.,Ze besloot dat ze wilde dit weekend graag een wandeling maken.,,,Chat-GPT
7,Verb Constituent,7. Group-Forming and Non-Group-Forming Uses of Verbs,Groepsvormend en niet-groepsvormend gebruik van werkwoorden,Hij wist dat hij deze avond graag met zijn vrienden wilde gamen.,Hij wist dat hij wilde deze avond graag met zijn vrienden gamen.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Hij zit te slapen.,Hij heeft gezeten te slapen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Zijn broer gaat in Spanje wonen.,Zijn broer is in Spanje gegaan wonen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Dat hoefde ze niet te doen.,Dat had ze niet gehoeven doen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,We zagen de koningin voorbijkomen.,We hebben de koningin gezien voorbijkomen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Ze laten de bagage op het station staan.,Ze hebben de bagage op het station gelaten staan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,De kinderen leren op school zwemmen.,De kinderen hebben op school geleerd zwemmen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Peter is vanmiddag voetballen.,Peter is vanmiddag geweest voetballen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Zijn broer wil in Spanje gaan wonen.,Zijn broer heeft altijd al in Spanje gewild gaan wonen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,De zieke schijnt de hele dag geslapen te hebben.,De zieke heeft de hele dag schijnen te slapen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Hij kan wel met vakantie geweest zijn.,Hij is/heeft wel met vakantie kunnen zijn.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020102lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Hij probeert te koken.,Hij probeert gekookt te hebben.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Hij besluit te reizen.,Hij besluit gereisd te hebben.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Ze begint te zingen.,Ze begint gezongen te hebben.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Hij hoopt te slagen.,Hij hoopt geslaagd te hebben.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Hij begint te rennen.,Hij begint gerend te hebben.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Hij overweegt te stoppen.,Hij overweegt gestopt te hebben.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,Hebben en zijn met een vervangende infinitief,Ze dreigt te huilen.,Ze dreigt gehuild te hebben.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de wandelaars uitgehongerd bleken (te zijn).,Geen wonder dat de wandelaars bleken uitgehongerd (te zijn).,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805020301lingtopic,ANS
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Het is geen verrassing dat de studenten vermoeid bleken (te zijn).,Het is geen verrassing dat de studenten bleken vermoeid (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Het is niet verbazend dat de atleten uitgeput bleken (te zijn).,Het is niet verbazend dat de atleten bleken uitgeput (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de studenten gefrustreerd bleken (te zijn).,Geen wonder dat de studenten bleken gefrustreerd (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Er is geen twijfel dat de reizigers vermoeid bleken (te zijn).,Er is geen twijfel dat de reizigers bleken vermoeid (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Dammen worden gebouwd om overstromingen te voorkomen.,Dammen worden gebouwd om te voorkomen overstromingen.,,,Manual
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",De vluchtstrook is open om files te voorkomen.,De vluchtstrook is open om te voorkomen files. ,,,Manual
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Ik heb zonnebrand opgedaan om verbranding te voorkomen.,Ik heb zonnebrand opgedaan om te voorkomen verbranding.,,,Manual
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Ik heb goed geleerd voor de toets om een onvoldoende te voorkomen.,Ik heb goed geleerd voor de toets om te voorkomen een onvoldoende.,,,Manual
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",De regels zijn opgesteld om misverstanden te voorkomen.,De regels zijn opgesteld om te voorkomen misverstanden.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",De instructies zijn gegeven om verwarring te voorkomen.,De instructies zijn gegeven om te voorkomen verwarring.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Het onderzoek is uitgevoerd om fouten te voorkomen.,Het onderzoek is uitgevoerd om te voorkomen fouten.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Het is niet verwonderlijk dat de gasten verrast bleken (te zijn).,Het is niet verwonderlijk dat de gasten bleken verrast (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen verrassing dat de kinderen verveeld bleken (te zijn).,Geen verrassing dat de kinderen bleken verveeld (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de plannen mislukt bleken (te zijn).,Geen wonder dat de plannen bleken mislukt (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Het bleek dat de leerlingen geslaagd waren.,Het bleek dat de leerlingen bleken geslaagd.,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de verhalen onjuist bleken (te zijn).,Geen wonder dat de verhalen bleken onjuist (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de rapporten onvolledig bleken (te zijn).,Geen wonder dat de rapporten bleken onvolledig (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de documenten vervalst bleken (te zijn).,Geen wonder dat de documenten bleken vervalst (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de schilderijen gestolen leken (te zijn).,Geen wonder dat de schilderijen leken gestolen (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Hij zei dat de cijfers verkeerd leken (te zijn).,Hij zei dat de cijfers leken verkeerd (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Hij zei dat de verhalen verzonnen leken (te zijn).,Hij zei dat de verhalen leken verzonnen (te zijn).,,,Chat-GPT
8,Verb Constituent,8. Verbs With a Participle as a Complement,"Blijken , dunken , heten , lijken , schijnen , voorkomen",Geen wonder dat de experimenten mislukt leken (te zijn).,Geen wonder dat de experimenten leken mislukt (te zijn).,,,Chat-GPT
